14.1370 	INFO 	Loaded monitor calibration from ['2024_08_09 11:02']
90.8188 	INFO 	Keyboard events cleared
90.8181 	EXP 	fixation: autoDraw = False
90.8181 	EXP 	grating: autoDraw = True
91.1181 	EXP 	grating: autoDraw = False
91.6033 	EXP 	New trial (rep=45, index=0): <Trial 45 (0 in rep 45) data={'thisN': 45, 'thisTrialN': 0, 'thisRepN': 45}>
91.6050 	DATA 	Keypress: down
91.6199 	EXP 	fixation: autoDraw = False
91.6199 	EXP 	grating: autoDraw = False
91.6199 	EXP 	grating: ori = 0.0
91.6199 	EXP 	fixation: autoDraw = True
92.6186 	INFO 	Keyboard events cleared
92.6179 	EXP 	grating: autoDraw = True
92.6346 	EXP 	fixation: autoDraw = False
92.9179 	EXP 	grating: autoDraw = False
93.3695 	EXP 	New trial (rep=46, index=0): <Trial 46 (0 in rep 46) data={'thisN': 46, 'thisTrialN': 0, 'thisRepN': 46}>
93.3711 	DATA 	Keypress: down
93.3846 	EXP 	fixation: autoDraw = False
93.3846 	EXP 	grating: autoDraw = False
93.3846 	EXP 	grating: ori = 2.0
93.3846 	EXP 	fixation: autoDraw = True
94.3686 	INFO 	Keyboard events cleared
94.3679 	EXP 	grating: autoDraw = True
94.3843 	EXP 	fixation: autoDraw = False
94.6679 	EXP 	grating: autoDraw = False
94.9196 	EXP 	New trial (rep=47, index=0): <Trial 47 (0 in rep 47) data={'thisN': 47, 'thisTrialN': 0, 'thisRepN': 47}>
94.9213 	DATA 	Keypress: down
94.9344 	EXP 	fixation: autoDraw = False
94.9344 	EXP 	grating: autoDraw = False
94.9344 	EXP 	grating: ori = 1.0
94.9344 	EXP 	fixation: autoDraw = True
95.9349 	INFO 	Keyboard events cleared
95.9343 	EXP 	fixation: autoDraw = False
95.9343 	EXP 	grating: autoDraw = True
96.2344 	EXP 	grating: autoDraw = False
96.5536 	EXP 	New trial (rep=48, index=0): <Trial 48 (0 in rep 48) data={'thisN': 48, 'thisTrialN': 0, 'thisRepN': 48}>
96.5553 	DATA 	Keypress: down
96.5682 	EXP 	fixation: autoDraw = False
96.5682 	EXP 	grating: autoDraw = False
96.5682 	EXP 	grating: ori = 0.0
96.5682 	EXP 	fixation: autoDraw = True
97.5679 	INFO 	Keyboard events cleared
97.5674 	EXP 	fixation: autoDraw = False
97.5674 	EXP 	grating: autoDraw = True
97.8679 	EXP 	grating: autoDraw = False
98.1364 	EXP 	New trial (rep=49, index=0): <Trial 49 (0 in rep 49) data={'thisN': 49, 'thisTrialN': 0, 'thisRepN': 49}>
98.1380 	DATA 	Keypress: down
98.1509 	EXP 	fixation: autoDraw = False
98.1509 	EXP 	grating: autoDraw = False
98.1509 	EXP 	grating: ori = 0.0
98.1509 	EXP 	fixation: autoDraw = True
99.1523 	INFO 	Keyboard events cleared
99.1516 	EXP 	fixation: autoDraw = False
99.1516 	EXP 	grating: autoDraw = True
99.4513 	EXP 	grating: autoDraw = False
99.7862 	EXP 	New trial (rep=50, index=0): <Trial 50 (0 in rep 50) data={'thisN': 50, 'thisTrialN': 0, 'thisRepN': 50}>
99.7879 	DATA 	Keypress: down
99.8013 	EXP 	fixation: autoDraw = False
99.8013 	EXP 	grating: autoDraw = False
99.8013 	EXP 	grating: ori = 0.0
99.8013 	EXP 	fixation: autoDraw = True
100.8017 	INFO 	Keyboard events cleared
100.8010 	EXP 	fixation: autoDraw = False
100.8010 	EXP 	grating: autoDraw = True
101.1012 	EXP 	grating: autoDraw = False
101.5536 	EXP 	New trial (rep=51, index=0): <Trial 51 (0 in rep 51) data={'thisN': 51, 'thisTrialN': 0, 'thisRepN': 51}>
101.5553 	DATA 	Keypress: down
101.5679 	EXP 	fixation: autoDraw = False
101.5679 	EXP 	grating: autoDraw = False
101.5679 	EXP 	grating: ori = 0.0
101.5679 	EXP 	fixation: autoDraw = True
102.5681 	INFO 	Keyboard events cleared
102.5674 	EXP 	fixation: autoDraw = False
102.5674 	EXP 	grating: autoDraw = True
102.8675 	EXP 	grating: autoDraw = False
103.3028 	EXP 	New trial (rep=52, index=0): <Trial 52 (0 in rep 52) data={'thisN': 52, 'thisTrialN': 0, 'thisRepN': 52}>
103.3044 	DATA 	Keypress: down
103.3174 	EXP 	fixation: autoDraw = False
103.3174 	EXP 	grating: autoDraw = False
103.3174 	EXP 	grating: ori = -1.0
103.3174 	EXP 	fixation: autoDraw = True
104.3033 	INFO 	Keyboard events cleared
104.3026 	EXP 	grating: autoDraw = True
104.3187 	EXP 	fixation: autoDraw = False
104.6178 	EXP 	grating: autoDraw = False
104.8689 	EXP 	New trial (rep=53, index=0): <Trial 53 (0 in rep 53) data={'thisN': 53, 'thisTrialN': 0, 'thisRepN': 53}>
104.8706 	DATA 	Keypress: up
104.8837 	EXP 	fixation: autoDraw = False
104.8837 	EXP 	grating: autoDraw = False
104.8837 	EXP 	grating: ori = 3.0
104.8837 	EXP 	fixation: autoDraw = True
105.8850 	INFO 	Keyboard events cleared
105.8843 	EXP 	fixation: autoDraw = False
105.8843 	EXP 	grating: autoDraw = True
106.1838 	EXP 	grating: autoDraw = False
106.6526 	EXP 	New trial (rep=54, index=0): <Trial 54 (0 in rep 54) data={'thisN': 54, 'thisTrialN': 0, 'thisRepN': 54}>
106.6547 	DATA 	Keypress: down
106.6677 	EXP 	fixation: autoDraw = False
106.6677 	EXP 	grating: autoDraw = False
106.6677 	EXP 	grating: ori = 3.0
106.6677 	EXP 	fixation: autoDraw = True
107.6682 	INFO 	Keyboard events cleared
107.6675 	EXP 	fixation: autoDraw = False
107.6675 	EXP 	grating: autoDraw = True
107.9673 	EXP 	grating: autoDraw = False
108.5037 	DATA 	Keypress: down
108.5190 	EXP 	New trial (rep=55, index=0): <Trial 55 (0 in rep 55) data={'thisN': 55, 'thisTrialN': 0, 'thisRepN': 55}>
108.5338 	EXP 	fixation: autoDraw = False
108.5338 	EXP 	grating: autoDraw = False
108.5338 	EXP 	grating: ori = -4.0
108.5338 	EXP 	fixation: autoDraw = True
109.5343 	INFO 	Keyboard events cleared
109.5337 	EXP 	fixation: autoDraw = False
109.5337 	EXP 	grating: autoDraw = True
109.8336 	EXP 	grating: autoDraw = False
110.0690 	EXP 	New trial (rep=56, index=0): <Trial 56 (0 in rep 56) data={'thisN': 56, 'thisTrialN': 0, 'thisRepN': 56}>
110.0706 	DATA 	Keypress: up
110.0840 	EXP 	fixation: autoDraw = False
110.0840 	EXP 	grating: autoDraw = False
110.0840 	EXP 	grating: ori = -3.0
110.0840 	EXP 	fixation: autoDraw = True
111.0843 	INFO 	Keyboard events cleared
111.0836 	EXP 	fixation: autoDraw = False
111.0836 	EXP 	grating: autoDraw = True
111.3842 	EXP 	grating: autoDraw = False
111.6023 	EXP 	New trial (rep=57, index=0): <Trial 57 (0 in rep 57) data={'thisN': 57, 'thisTrialN': 0, 'thisRepN': 57}>
111.6039 	DATA 	Keypress: up
111.6172 	EXP 	fixation: autoDraw = False
111.6172 	EXP 	grating: autoDraw = False
111.6172 	EXP 	grating: ori = 0.0
111.6172 	EXP 	fixation: autoDraw = True
112.6176 	INFO 	Keyboard events cleared
112.6170 	EXP 	fixation: autoDraw = False
112.6170 	EXP 	grating: autoDraw = True
112.9170 	EXP 	grating: autoDraw = False
113.1526 	EXP 	New trial (rep=58, index=0): <Trial 58 (0 in rep 58) data={'thisN': 58, 'thisTrialN': 0, 'thisRepN': 58}>
113.1543 	DATA 	Keypress: up
113.1673 	EXP 	fixation: autoDraw = False
113.1673 	EXP 	grating: autoDraw = False
113.1673 	EXP 	grating: ori = -4.0
113.1673 	EXP 	fixation: autoDraw = True
114.1680 	INFO 	Keyboard events cleared
114.1674 	EXP 	fixation: autoDraw = False
114.1674 	EXP 	grating: autoDraw = True
114.4673 	EXP 	grating: autoDraw = False
114.7353 	EXP 	New trial (rep=59, index=0): <Trial 59 (0 in rep 59) data={'thisN': 59, 'thisTrialN': 0, 'thisRepN': 59}>
114.7369 	DATA 	Keypress: down
114.7503 	EXP 	fixation: autoDraw = False
114.7503 	EXP 	grating: autoDraw = False
114.7503 	EXP 	grating: ori = 0.0
114.7503 	EXP 	fixation: autoDraw = True
115.7509 	INFO 	Keyboard events cleared
115.7502 	EXP 	fixation: autoDraw = False
115.7502 	EXP 	grating: autoDraw = True
116.0505 	EXP 	grating: autoDraw = False
116.8203 	EXP 	New trial (rep=60, index=0): <Trial 60 (0 in rep 60) data={'thisN': 60, 'thisTrialN': 0, 'thisRepN': 60}>
116.8224 	DATA 	Keypress: down
116.8354 	EXP 	fixation: autoDraw = False
116.8354 	EXP 	grating: autoDraw = False
116.8354 	EXP 	grating: ori = 4.0
116.8354 	EXP 	fixation: autoDraw = True
117.8199 	INFO 	Keyboard events cleared
117.8192 	EXP 	grating: autoDraw = True
117.8360 	EXP 	fixation: autoDraw = False
118.1337 	EXP 	grating: autoDraw = False
118.2520 	EXP 	New trial (rep=61, index=0): <Trial 61 (0 in rep 61) data={'thisN': 61, 'thisTrialN': 0, 'thisRepN': 61}>
118.2536 	DATA 	Keypress: up
118.2666 	EXP 	fixation: autoDraw = False
118.2666 	EXP 	grating: autoDraw = False
118.2666 	EXP 	grating: ori = -2.0
118.2666 	EXP 	fixation: autoDraw = True
119.2678 	INFO 	Keyboard events cleared
119.2671 	EXP 	fixation: autoDraw = False
119.2671 	EXP 	grating: autoDraw = True
119.5667 	EXP 	grating: autoDraw = False
119.9351 	EXP 	New trial (rep=62, index=0): <Trial 62 (0 in rep 62) data={'thisN': 62, 'thisTrialN': 0, 'thisRepN': 62}>
119.9368 	DATA 	Keypress: down
119.9504 	EXP 	fixation: autoDraw = False
119.9504 	EXP 	grating: autoDraw = False
119.9504 	EXP 	grating: ori = 0.0
119.9504 	EXP 	fixation: autoDraw = True
120.9505 	INFO 	Keyboard events cleared
120.9500 	EXP 	fixation: autoDraw = False
120.9500 	EXP 	grating: autoDraw = True
121.2499 	EXP 	grating: autoDraw = False
121.9020 	EXP 	New trial (rep=63, index=0): <Trial 63 (0 in rep 63) data={'thisN': 63, 'thisTrialN': 0, 'thisRepN': 63}>
121.9037 	DATA 	Keypress: up
121.9168 	EXP 	fixation: autoDraw = False
121.9168 	EXP 	grating: autoDraw = False
121.9168 	EXP 	grating: ori = -2.0
121.9168 	EXP 	fixation: autoDraw = True
122.9172 	INFO 	Keyboard events cleared
122.9166 	EXP 	fixation: autoDraw = False
122.9166 	EXP 	grating: autoDraw = True
123.2164 	EXP 	grating: autoDraw = False
123.5846 	EXP 	New trial (rep=64, index=0): <Trial 64 (0 in rep 64) data={'thisN': 64, 'thisTrialN': 0, 'thisRepN': 64}>
123.5863 	DATA 	Keypress: down
123.6001 	EXP 	fixation: autoDraw = False
123.6001 	EXP 	grating: autoDraw = False
123.6001 	EXP 	grating: ori = 0.0
123.6001 	EXP 	fixation: autoDraw = True
124.6005 	INFO 	Keyboard events cleared
124.5997 	EXP 	fixation: autoDraw = False
124.5997 	EXP 	grating: autoDraw = True
124.8997 	EXP 	grating: autoDraw = False
125.1192 	DATA 	Keypress: down
125.1349 	EXP 	New trial (rep=65, index=0): <Trial 65 (0 in rep 65) data={'thisN': 65, 'thisTrialN': 0, 'thisRepN': 65}>
125.1498 	EXP 	fixation: autoDraw = False
125.1498 	EXP 	grating: autoDraw = False
125.1498 	EXP 	grating: ori = 4.0
125.1498 	EXP 	fixation: autoDraw = True
126.1507 	INFO 	Keyboard events cleared
126.1500 	EXP 	fixation: autoDraw = False
126.1500 	EXP 	grating: autoDraw = True
126.4497 	EXP 	grating: autoDraw = False
126.9019 	EXP 	New trial (rep=66, index=0): <Trial 66 (0 in rep 66) data={'thisN': 66, 'thisTrialN': 0, 'thisRepN': 66}>
126.9036 	DATA 	Keypress: up
126.9168 	EXP 	fixation: autoDraw = False
126.9168 	EXP 	grating: autoDraw = False
126.9168 	EXP 	grating: ori = 0.0
126.9168 	EXP 	fixation: autoDraw = True
127.9168 	INFO 	Keyboard events cleared
127.9162 	EXP 	fixation: autoDraw = False
127.9162 	EXP 	grating: autoDraw = True
128.2163 	EXP 	grating: autoDraw = False
128.7181 	EXP 	New trial (rep=67, index=0): <Trial 67 (0 in rep 67) data={'thisN': 67, 'thisTrialN': 0, 'thisRepN': 67}>
128.7198 	DATA 	Keypress: down
128.7333 	EXP 	fixation: autoDraw = False
128.7333 	EXP 	grating: autoDraw = False
128.7333 	EXP 	grating: ori = 2.0
128.7333 	EXP 	fixation: autoDraw = True
129.7337 	INFO 	Keyboard events cleared
129.7330 	EXP 	fixation: autoDraw = False
129.7330 	EXP 	grating: autoDraw = True
130.0329 	EXP 	grating: autoDraw = False
130.1350 	EXP 	New trial (rep=68, index=0): <Trial 68 (0 in rep 68) data={'thisN': 68, 'thisTrialN': 0, 'thisRepN': 68}>
130.1365 	DATA 	Keypress: up
130.1497 	EXP 	fixation: autoDraw = False
130.1497 	EXP 	grating: autoDraw = False
130.1497 	EXP 	grating: ori = 4.0
130.1497 	EXP 	fixation: autoDraw = True
131.1502 	INFO 	Keyboard events cleared
131.1494 	EXP 	fixation: autoDraw = False
131.1494 	EXP 	grating: autoDraw = True
131.4501 	EXP 	grating: autoDraw = False
131.8186 	DATA 	Keypress: up
131.8349 	EXP 	New trial (rep=69, index=0): <Trial 69 (0 in rep 69) data={'thisN': 69, 'thisTrialN': 0, 'thisRepN': 69}>
131.8499 	EXP 	fixation: autoDraw = False
131.8499 	EXP 	grating: autoDraw = False
131.8499 	EXP 	grating: ori = -1.0
131.8499 	EXP 	fixation: autoDraw = True
132.8504 	INFO 	Keyboard events cleared
132.8497 	EXP 	fixation: autoDraw = False
132.8497 	EXP 	grating: autoDraw = True
133.1500 	EXP 	grating: autoDraw = False
134.1846 	EXP 	New trial (rep=70, index=0): <Trial 70 (0 in rep 70) data={'thisN': 70, 'thisTrialN': 0, 'thisRepN': 70}>
134.1863 	DATA 	Keypress: down
134.1997 	EXP 	fixation: autoDraw = False
134.1997 	EXP 	grating: autoDraw = False
134.1997 	EXP 	grating: ori = 2.0
134.1997 	EXP 	fixation: autoDraw = True
135.1999 	INFO 	Keyboard events cleared
135.1993 	EXP 	fixation: autoDraw = False
135.1993 	EXP 	grating: autoDraw = True
135.4992 	EXP 	grating: autoDraw = False
137.7346 	EXP 	New trial (rep=71, index=0): <Trial 71 (0 in rep 71) data={'thisN': 71, 'thisTrialN': 0, 'thisRepN': 71}>
137.7365 	DATA 	Keypress: down
137.7490 	EXP 	fixation: autoDraw = False
137.7490 	EXP 	grating: autoDraw = False
137.7490 	EXP 	grating: ori = 0.0
137.7490 	EXP 	fixation: autoDraw = True
138.7497 	INFO 	Keyboard events cleared
138.7490 	EXP 	fixation: autoDraw = False
138.7490 	EXP 	grating: autoDraw = True
139.0491 	EXP 	grating: autoDraw = False
139.5672 	EXP 	New trial (rep=72, index=0): <Trial 72 (0 in rep 72) data={'thisN': 72, 'thisTrialN': 0, 'thisRepN': 72}>
139.5688 	DATA 	Keypress: up
139.5830 	EXP 	fixation: autoDraw = False
139.5830 	EXP 	grating: autoDraw = False
139.5830 	EXP 	grating: ori = 0.0
139.5830 	EXP 	fixation: autoDraw = True
140.5830 	INFO 	Keyboard events cleared
140.5823 	EXP 	fixation: autoDraw = False
140.5823 	EXP 	grating: autoDraw = True
140.8819 	EXP 	grating: autoDraw = False
141.3509 	EXP 	New trial (rep=73, index=0): <Trial 73 (0 in rep 73) data={'thisN': 73, 'thisTrialN': 0, 'thisRepN': 73}>
141.3526 	DATA 	Keypress: up
141.3657 	EXP 	fixation: autoDraw = False
141.3657 	EXP 	grating: autoDraw = False
141.3657 	EXP 	grating: ori = 0.0
141.3657 	EXP 	fixation: autoDraw = True
142.3666 	INFO 	Keyboard events cleared
142.3660 	EXP 	fixation: autoDraw = False
142.3660 	EXP 	grating: autoDraw = True
142.6660 	EXP 	grating: autoDraw = False
143.0177 	EXP 	New trial (rep=74, index=0): <Trial 74 (0 in rep 74) data={'thisN': 74, 'thisTrialN': 0, 'thisRepN': 74}>
143.0193 	DATA 	Keypress: up
143.0322 	EXP 	fixation: autoDraw = False
143.0322 	EXP 	grating: autoDraw = False
143.0322 	EXP 	grating: ori = -3.0
143.0322 	EXP 	fixation: autoDraw = True
144.0354 	INFO 	Keyboard events cleared
144.0346 	EXP 	fixation: autoDraw = False
144.0346 	EXP 	grating: autoDraw = True
144.3487 	EXP 	grating: autoDraw = False
145.1338 	EXP 	New trial (rep=75, index=0): <Trial 75 (0 in rep 75) data={'thisN': 75, 'thisTrialN': 0, 'thisRepN': 75}>
145.1356 	DATA 	Keypress: up
145.1487 	EXP 	fixation: autoDraw = False
145.1487 	EXP 	grating: autoDraw = False
145.1487 	EXP 	grating: ori = 0.0
145.1487 	EXP 	fixation: autoDraw = True
146.1494 	INFO 	Keyboard events cleared
146.1487 	EXP 	fixation: autoDraw = False
146.1487 	EXP 	grating: autoDraw = True
146.4487 	EXP 	grating: autoDraw = False
146.9170 	EXP 	New trial (rep=76, index=0): <Trial 76 (0 in rep 76) data={'thisN': 76, 'thisTrialN': 0, 'thisRepN': 76}>
146.9186 	DATA 	Keypress: up
146.9320 	EXP 	fixation: autoDraw = False
146.9320 	EXP 	grating: autoDraw = False
146.9320 	EXP 	grating: ori = 0.0
146.9320 	EXP 	fixation: autoDraw = True
147.9328 	INFO 	Keyboard events cleared
147.9321 	EXP 	fixation: autoDraw = False
147.9321 	EXP 	grating: autoDraw = True
148.2326 	EXP 	grating: autoDraw = False
148.4531 	DATA 	Keypress: up
148.4667 	EXP 	New trial (rep=77, index=0): <Trial 77 (0 in rep 77) data={'thisN': 77, 'thisTrialN': 0, 'thisRepN': 77}>
148.4825 	EXP 	fixation: autoDraw = False
148.4825 	EXP 	grating: autoDraw = False
148.4825 	EXP 	grating: ori = 0.0
148.4825 	EXP 	fixation: autoDraw = True
149.4828 	INFO 	Keyboard events cleared
149.4821 	EXP 	fixation: autoDraw = False
149.4821 	EXP 	grating: autoDraw = True
149.7820 	EXP 	grating: autoDraw = False
150.0503 	EXP 	New trial (rep=78, index=0): <Trial 78 (0 in rep 78) data={'thisN': 78, 'thisTrialN': 0, 'thisRepN': 78}>
150.0520 	DATA 	Keypress: up
150.0652 	EXP 	fixation: autoDraw = False
150.0652 	EXP 	grating: autoDraw = False
150.0652 	EXP 	grating: ori = 0.0
150.0652 	EXP 	fixation: autoDraw = True
151.0662 	INFO 	Keyboard events cleared
151.0655 	EXP 	fixation: autoDraw = False
151.0655 	EXP 	grating: autoDraw = True
151.3656 	EXP 	grating: autoDraw = False
151.6667 	EXP 	New trial (rep=79, index=0): <Trial 79 (0 in rep 79) data={'thisN': 79, 'thisTrialN': 0, 'thisRepN': 79}>
151.6683 	DATA 	Keypress: up
151.6821 	EXP 	fixation: autoDraw = False
151.6821 	EXP 	grating: autoDraw = False
151.6821 	EXP 	grating: ori = 0.0
151.6821 	EXP 	fixation: autoDraw = True
152.6823 	INFO 	Keyboard events cleared
152.6816 	EXP 	fixation: autoDraw = False
152.6816 	EXP 	grating: autoDraw = True
152.9817 	EXP 	grating: autoDraw = False
153.9000 	EXP 	New trial (rep=80, index=0): <Trial 80 (0 in rep 80) data={'thisN': 80, 'thisTrialN': 0, 'thisRepN': 80}>
153.9016 	DATA 	Keypress: down
153.9152 	EXP 	fixation: autoDraw = False
153.9152 	EXP 	grating: autoDraw = False
153.9152 	EXP 	grating: ori = 0.0
153.9152 	EXP 	fixation: autoDraw = True
154.9151 	INFO 	Keyboard events cleared
154.9146 	EXP 	fixation: autoDraw = False
154.9146 	EXP 	grating: autoDraw = True
155.2153 	EXP 	grating: autoDraw = False
155.4999 	EXP 	New trial (rep=81, index=0): <Trial 81 (0 in rep 81) data={'thisN': 81, 'thisTrialN': 0, 'thisRepN': 81}>
155.5016 	DATA 	Keypress: down
155.5149 	EXP 	fixation: autoDraw = False
155.5149 	EXP 	grating: autoDraw = False
155.5149 	EXP 	grating: ori = 1.0
155.5149 	EXP 	fixation: autoDraw = True
156.5161 	INFO 	Keyboard events cleared
156.5154 	EXP 	fixation: autoDraw = False
156.5154 	EXP 	grating: autoDraw = True
156.8152 	EXP 	grating: autoDraw = False
157.3845 	EXP 	New trial (rep=82, index=0): <Trial 82 (0 in rep 82) data={'thisN': 82, 'thisTrialN': 0, 'thisRepN': 82}>
157.3861 	DATA 	Keypress: up
157.3980 	EXP 	fixation: autoDraw = False
157.3980 	EXP 	grating: autoDraw = False
157.3980 	EXP 	grating: ori = -4.0
157.3980 	EXP 	fixation: autoDraw = True
158.3988 	INFO 	Keyboard events cleared
158.3981 	EXP 	fixation: autoDraw = False
158.3981 	EXP 	grating: autoDraw = True
158.6981 	EXP 	grating: autoDraw = False
159.0667 	EXP 	New trial (rep=83, index=0): <Trial 83 (0 in rep 83) data={'thisN': 83, 'thisTrialN': 0, 'thisRepN': 83}>
159.0683 	DATA 	Keypress: down
159.0812 	EXP 	fixation: autoDraw = False
159.0812 	EXP 	grating: autoDraw = False
159.0812 	EXP 	grating: ori = 0.0
159.0812 	EXP 	fixation: autoDraw = True
160.0667 	INFO 	Keyboard events cleared
160.0661 	EXP 	grating: autoDraw = True
160.0822 	EXP 	fixation: autoDraw = False
160.3329 	EXP 	New trial (rep=84, index=0): <Trial 84 (0 in rep 84) data={'thisN': 84, 'thisTrialN': 0, 'thisRepN': 84}>
160.3346 	DATA 	Keypress: up
160.3480 	EXP 	fixation: autoDraw = False
160.3480 	EXP 	grating: autoDraw = False
160.3480 	EXP 	grating: ori = 0.0
160.3480 	EXP 	fixation: autoDraw = True
161.3494 	INFO 	Keyboard events cleared
161.3486 	EXP 	fixation: autoDraw = False
161.3486 	EXP 	grating: autoDraw = True
161.6486 	EXP 	grating: autoDraw = False
162.0330 	EXP 	New trial (rep=85, index=0): <Trial 85 (0 in rep 85) data={'thisN': 85, 'thisTrialN': 0, 'thisRepN': 85}>
162.0346 	DATA 	Keypress: up
162.0479 	EXP 	fixation: autoDraw = False
162.0479 	EXP 	grating: autoDraw = False
162.0479 	EXP 	grating: ori = 0.0
162.0479 	EXP 	fixation: autoDraw = True
163.0485 	INFO 	Keyboard events cleared
163.0478 	EXP 	fixation: autoDraw = False
163.0478 	EXP 	grating: autoDraw = True
163.3484 	EXP 	grating: autoDraw = False
163.6666 	EXP 	New trial (rep=86, index=0): <Trial 86 (0 in rep 86) data={'thisN': 86, 'thisTrialN': 0, 'thisRepN': 86}>
163.6683 	DATA 	Keypress: up
163.6811 	EXP 	fixation: autoDraw = False
163.6811 	EXP 	grating: autoDraw = False
163.6811 	EXP 	grating: ori = -1.0
163.6811 	EXP 	fixation: autoDraw = True
164.6819 	INFO 	Keyboard events cleared
164.6812 	EXP 	fixation: autoDraw = False
164.6812 	EXP 	grating: autoDraw = True
164.9813 	EXP 	grating: autoDraw = False
165.2836 	EXP 	New trial (rep=87, index=0): <Trial 87 (0 in rep 87) data={'thisN': 87, 'thisTrialN': 0, 'thisRepN': 87}>
165.2853 	DATA 	Keypress: down
165.2978 	EXP 	fixation: autoDraw = False
165.2978 	EXP 	grating: autoDraw = False
165.2978 	EXP 	grating: ori = 0.0
165.2978 	EXP 	fixation: autoDraw = True
166.2986 	INFO 	Keyboard events cleared
166.2979 	EXP 	fixation: autoDraw = False
166.2979 	EXP 	grating: autoDraw = True
166.5977 	EXP 	grating: autoDraw = False
167.1498 	EXP 	New trial (rep=88, index=0): <Trial 88 (0 in rep 88) data={'thisN': 88, 'thisTrialN': 0, 'thisRepN': 88}>
167.1515 	DATA 	Keypress: down
167.1644 	EXP 	fixation: autoDraw = False
167.1644 	EXP 	grating: autoDraw = False
167.1644 	EXP 	grating: ori = 0.0
167.1644 	EXP 	fixation: autoDraw = True
168.1654 	INFO 	Keyboard events cleared
168.1646 	EXP 	fixation: autoDraw = False
168.1646 	EXP 	grating: autoDraw = True
168.4642 	EXP 	grating: autoDraw = False
168.7493 	EXP 	New trial (rep=89, index=0): <Trial 89 (0 in rep 89) data={'thisN': 89, 'thisTrialN': 0, 'thisRepN': 89}>
168.7509 	DATA 	Keypress: up
168.7649 	EXP 	fixation: autoDraw = False
168.7649 	EXP 	grating: autoDraw = False
168.7649 	EXP 	grating: ori = 0.0
168.7649 	EXP 	fixation: autoDraw = True
169.7649 	INFO 	Keyboard events cleared
169.7644 	EXP 	fixation: autoDraw = False
169.7644 	EXP 	grating: autoDraw = True
170.0649 	EXP 	grating: autoDraw = False
170.3330 	EXP 	New trial (rep=90, index=0): <Trial 90 (0 in rep 90) data={'thisN': 90, 'thisTrialN': 0, 'thisRepN': 90}>
170.3348 	DATA 	Keypress: up
170.3474 	EXP 	fixation: autoDraw = False
170.3474 	EXP 	grating: autoDraw = False
170.3474 	EXP 	grating: ori = 0.0
170.3474 	EXP 	fixation: autoDraw = True
171.3327 	INFO 	Keyboard events cleared
171.3320 	EXP 	grating: autoDraw = True
171.3487 	EXP 	fixation: autoDraw = False
171.6326 	EXP 	grating: autoDraw = False
171.8849 	EXP 	New trial (rep=91, index=0): <Trial 91 (0 in rep 91) data={'thisN': 91, 'thisTrialN': 0, 'thisRepN': 91}>
171.8869 	DATA 	Keypress: down
171.8996 	EXP 	fixation: autoDraw = False
171.8996 	EXP 	grating: autoDraw = False
171.8996 	EXP 	grating: ori = 0.0
171.8996 	EXP 	fixation: autoDraw = True
172.8980 	INFO 	Keyboard events cleared
172.8975 	EXP 	grating: autoDraw = True
172.9141 	EXP 	fixation: autoDraw = False
173.1977 	EXP 	grating: autoDraw = False
173.3989 	EXP 	New trial (rep=92, index=0): <Trial 92 (0 in rep 92) data={'thisN': 92, 'thisTrialN': 0, 'thisRepN': 92}>
173.4005 	DATA 	Keypress: down
173.4141 	EXP 	fixation: autoDraw = False
173.4141 	EXP 	grating: autoDraw = False
173.4141 	EXP 	grating: ori = 2.0
173.4141 	EXP 	fixation: autoDraw = True
174.4152 	INFO 	Keyboard events cleared
174.4145 	EXP 	fixation: autoDraw = False
174.4145 	EXP 	grating: autoDraw = True
174.7138 	EXP 	grating: autoDraw = False
174.9991 	EXP 	New trial (rep=93, index=0): <Trial 93 (0 in rep 93) data={'thisN': 93, 'thisTrialN': 0, 'thisRepN': 93}>
175.0007 	DATA 	Keypress: down
175.0143 	EXP 	fixation: autoDraw = False
175.0143 	EXP 	grating: autoDraw = False
175.0143 	EXP 	grating: ori = 0.0
175.0143 	EXP 	fixation: autoDraw = True
176.0145 	INFO 	Keyboard events cleared
176.0139 	EXP 	fixation: autoDraw = False
176.0139 	EXP 	grating: autoDraw = True
176.3139 	EXP 	grating: autoDraw = False
176.4664 	EXP 	New trial (rep=94, index=0): <Trial 94 (0 in rep 94) data={'thisN': 94, 'thisTrialN': 0, 'thisRepN': 94}>
176.4682 	DATA 	Keypress: down
176.4810 	EXP 	fixation: autoDraw = False
176.4810 	EXP 	grating: autoDraw = False
176.4810 	EXP 	grating: ori = 0.0
176.4810 	EXP 	fixation: autoDraw = True
177.4813 	INFO 	Keyboard events cleared
177.4806 	EXP 	fixation: autoDraw = False
177.4806 	EXP 	grating: autoDraw = True
177.7806 	EXP 	grating: autoDraw = False
177.9659 	EXP 	New trial (rep=95, index=0): <Trial 95 (0 in rep 95) data={'thisN': 95, 'thisTrialN': 0, 'thisRepN': 95}>
177.9678 	DATA 	Keypress: down
177.9806 	EXP 	fixation: autoDraw = False
177.9806 	EXP 	grating: autoDraw = False
177.9806 	EXP 	grating: ori = -1.0
177.9806 	EXP 	fixation: autoDraw = True
178.9812 	INFO 	Keyboard events cleared
178.9806 	EXP 	fixation: autoDraw = False
178.9806 	EXP 	grating: autoDraw = True
179.2805 	EXP 	grating: autoDraw = False
179.4489 	EXP 	New trial (rep=96, index=0): <Trial 96 (0 in rep 96) data={'thisN': 96, 'thisTrialN': 0, 'thisRepN': 96}>
